################################################################################
# This file contains a transactional data dump of students entering and leaving
# at the University Road drop-off gate. That is, the entrance closest to the
# Engineering buildings. There are three turnstiles. The first is North,
# denoted with 'N', and is closest to the Mineral Sciences Building. The second 
# is in the centre, denoted with 'C', and closest to the Mining Engineering
# Study Centre. The third is South, denoted by 'S', and is closest to the
# Engineering 2 Building.
#
# The time stamp indicates the day/month/year and time of day in the format
# hour:minutes:seconds. There is a variable indicating whether this is an
# 'entry' into the campus or an 'exit' leaving the campus. The 'success'
# variable indicates a '1' if the transaction was completed with only one tap of
# the student card, and '0' if two or more taps were required. 
################################################################################

date,type,turnstile,success
24/02/2020 17:40:60,exit,C,1
24/02/2020 17:41:57,exit,N,1
24/02/2020 17:42:29,exit,C,1
24/02/2020 17:43:09,exit,S,1
24/02/2020 17:43:43,exit,C,0
24/02/2020 17:44:45,exit,S,0
24/02/2020 17:46:08,exit,C,1
24/02/2020 17:47:03,exit,C,1
24/02/2020 17:48:01,exit,S,0
24/02/2020 17:49:05,exit,S,0
24/02/2020 17:49:46,exit,S,1
24/02/2020 17:49:50,entry,C,1
24/02/2020 17:52:47,exit,C,1
24/02/2020 17:54:32,exit,C,1
24/02/2020 17:54:60,exit,C,1
24/02/2020 17:55:19,exit,S,1
24/02/2020 17:55:39,entry,N,1
24/02/2020 17:58:09,entry,C,1
24/02/2020 18:00:21,exit,C,1
24/02/2020 18:02:10,exit,S,1
24/02/2020 18:02:40,exit,N,1
24/02/2020 18:03:29,exit,S,1
24/02/2020 18:04:39,exit,C,1
24/02/2020 18:04:43,exit,S,1
24/02/2020 18:04:45,entry,C,1
24/02/2020 18:05:24,exit,S,1
24/02/2020 18:06:00,exit,C,1
24/02/2020 18:06:18,exit,C,1
24/02/2020 18:07:09,exit,N,1
24/02/2020 18:08:20,exit,C,1
24/02/2020 18:08:22,exit,C,0
24/02/2020 18:09:53,exit,N,1
24/02/2020 18:10:29,exit,N,1
24/02/2020 18:11:57,exit,C,1
24/02/2020 18:12:40,exit,S,1
24/02/2020 18:12:41,exit,C,1
24/02/2020 18:13:51,exit,S,1
24/02/2020 18:14:37,exit,C,1
24/02/2020 18:15:43,exit,C,1
24/02/2020 18:19:02,exit,S,1
24/02/2020 18:19:08,exit,N,0
24/02/2020 18:20:45,exit,N,1
24/02/2020 18:21:08,exit,S,0
24/02/2020 18:24:04,exit,S,1
24/02/2020 18:26:36,exit,S,1
24/02/2020 18:26:42,exit,C,1
24/02/2020 18:26:45,exit,S,1
24/02/2020 18:27:04,exit,S,1
24/02/2020 18:28:17,exit,C,1
24/02/2020 18:29:49,exit,C,1
24/02/2020 18:30:42,exit,N,1
24/02/2020 18:34:31,exit,S,0
24/02/2020 18:35:07,exit,C,1
24/02/2020 18:36:32,exit,C,1
24/02/2020 18:38:26,exit,C,1
24/02/2020 18:38:51,exit,N,1
24/02/2020 18:39:22,exit,S,0
24/02/2020 18:42:06,exit,C,1
24/02/2020 18:42:46,exit,S,1
24/02/2020 18:43:21,exit,C,1
24/02/2020 18:44:33,exit,S,1
24/02/2020 18:44:46,exit,S,1
24/02/2020 18:47:34,exit,S,1
24/02/2020 18:47:38,exit,S,1
24/02/2020 18:48:48,exit,S,1
24/02/2020 18:49:12,exit,C,1
24/02/2020 18:50:10,exit,N,1
24/02/2020 18:52:11,exit,S,1
24/02/2020 18:52:12,entry,S,1
24/02/2020 18:52:16,exit,C,1
24/02/2020 18:52:24,entry,C,1
24/02/2020 18:53:01,exit,S,1
24/02/2020 18:54:20,exit,C,1
24/02/2020 18:56:39,exit,N,1
24/02/2020 18:56:56,exit,C,1
24/02/2020 18:57:07,exit,S,1
24/02/2020 18:57:32,exit,S,1
24/02/2020 18:58:19,exit,C,1
24/02/2020 19:01:01,exit,N,1
24/02/2020 19:05:46,exit,C,1
24/02/2020 19:07:06,entry,C,1
24/02/2020 19:07:17,exit,C,0
24/02/2020 19:09:06,exit,C,0
24/02/2020 19:11:51,exit,N,1
24/02/2020 19:13:13,exit,C,1
24/02/2020 19:14:52,exit,C,0
24/02/2020 19:15:03,exit,C,1
24/02/2020 19:15:39,exit,C,1
24/02/2020 19:18:20,exit,C,1
24/02/2020 19:19:18,exit,N,0
24/02/2020 19:22:27,exit,C,0
24/02/2020 19:25:38,exit,S,1
24/02/2020 19:30:24,exit,S,1
24/02/2020 19:31:13,exit,C,1
24/02/2020 19:33:15,exit,S,1
24/02/2020 19:35:21,exit,C,1
24/02/2020 19:38:01,exit,C,1
24/02/2020 19:38:57,exit,N,1
24/02/2020 19:39:60,exit,C,1
24/02/2020 19:40:52,exit,C,1
24/02/2020 19:42:38,exit,N,1
24/02/2020 19:43:33,exit,S,1
24/02/2020 19:45:19,exit,C,1
24/02/2020 19:47:37,exit,C,1
24/02/2020 19:50:25,exit,N,1
24/02/2020 19:53:09,exit,N,0
24/02/2020 19:54:13,exit,C,1
24/02/2020 19:54:14,exit,C,1
24/02/2020 19:58:25,exit,S,0
24/02/2020 20:10:48,exit,C,1
24/02/2020 20:12:48,exit,N,1
24/02/2020 20:16:46,exit,C,1
24/02/2020 20:17:26,entry,N,0
24/02/2020 20:30:10,exit,S,1
24/02/2020 20:35:27,exit,N,1
24/02/2020 20:37:26,entry,S,1
24/02/2020 20:40:51,exit,C,1
24/02/2020 20:42:02,exit,S,1
24/02/2020 20:43:23,exit,C,1
24/02/2020 20:45:33,exit,S,0
24/02/2020 20:46:32,exit,C,1
24/02/2020 20:46:33,exit,N,1
24/02/2020 20:54:25,exit,S,1
24/02/2020 20:58:18,exit,C,1
24/02/2020 20:58:50,exit,C,0
24/02/2020 21:01:15,exit,N,1
24/02/2020 21:01:26,entry,S,1
24/02/2020 21:02:27,exit,C,1
24/02/2020 21:17:55,exit,C,1
24/02/2020 21:20:34,exit,C,1
24/02/2020 21:55:12,exit,C,1
24/02/2020 21:56:12,exit,C,1
24/02/2020 22:06:11,exit,S,1
24/02/2020 22:06:38,exit,S,1
24/02/2020 22:41:14,exit,S,1
24/02/2020 22:53:31,exit,N,1
24/02/2020 22:57:12,exit,S,1
24/02/2020 23:03:16,exit,N,1
24/02/2020 23:10:29,exit,N,1
24/02/2020 23:11:23,exit,C,1
24/02/2020 23:18:12,exit,S,1
24/02/2020 23:19:22,exit,N,0
24/02/2020 23:45:11,entry,S,0
24/02/2020 23:46:59,exit,S,0
24/02/2020 23:49:21,entry,S,1
24/02/2020 23:50:47,exit,S,1
25/02/2020 00:06:04,exit,C,1
25/02/2020 00:19:26,exit,S,1
25/02/2020 00:28:42,exit,C,0
25/02/2020 00:56:42,exit,S,1
25/02/2020 01:00:09,exit,S,1
25/02/2020 01:03:02,exit,N,1
25/02/2020 01:20:55,exit,C,1
25/02/2020 02:32:37,exit,C,1
25/02/2020 03:10:44,entry,C,1
25/02/2020 05:10:48,entry,S,1
25/02/2020 05:17:24,exit,C,1
25/02/2020 05:40:11,entry,C,1
25/02/2020 06:15:14,exit,S,1
25/02/2020 06:34:32,exit,S,1
25/02/2020 06:36:36,exit,C,1
25/02/2020 06:37:03,exit,C,1
25/02/2020 06:37:06,entry,S,1
25/02/2020 06:38:46,entry,C,1
25/02/2020 06:40:18,entry,S,1
25/02/2020 06:53:43,exit,S,1
25/02/2020 06:55:43,exit,C,1
25/02/2020 07:00:56,entry,S,1
25/02/2020 07:01:52,entry,S,1
25/02/2020 07:01:54,entry,S,1
25/02/2020 07:03:30,entry,S,1
25/02/2020 07:04:23,entry,N,1
25/02/2020 07:04:35,entry,C,1
25/02/2020 07:05:30,entry,N,1
25/02/2020 07:06:29,entry,N,1
25/02/2020 07:06:38,entry,S,1
25/02/2020 07:07:38,entry,N,1
25/02/2020 07:07:40,entry,C,1
25/02/2020 07:07:59,entry,C,1
25/02/2020 07:08:34,entry,C,0
25/02/2020 07:08:60,entry,S,1
25/02/2020 07:12:11,entry,S,1
25/02/2020 07:12:28,exit,C,1
25/02/2020 07:12:42,entry,N,1
25/02/2020 07:13:39,entry,C,1
25/02/2020 07:14:08,entry,S,1
25/02/2020 07:14:22,entry,C,1
25/02/2020 07:14:23,entry,C,1
25/02/2020 07:15:41,entry,S,1
25/02/2020 07:16:02,entry,N,1
25/02/2020 07:16:17,entry,C,1
25/02/2020 07:17:28,entry,C,1
25/02/2020 07:18:03,exit,N,1
25/02/2020 07:19:05,exit,C,1
25/02/2020 07:20:40,entry,C,1
25/02/2020 07:21:47,entry,S,1
25/02/2020 07:22:53,exit,S,0
25/02/2020 07:23:17,entry,N,1
25/02/2020 07:25:19,entry,N,1
25/02/2020 07:26:19,entry,C,1
25/02/2020 07:26:38,entry,C,1
25/02/2020 07:27:15,entry,C,1
25/02/2020 07:27:27,entry,N,1
25/02/2020 07:28:51,entry,N,1
25/02/2020 07:29:51,entry,S,1
25/02/2020 07:30:54,exit,N,1
25/02/2020 07:32:20,exit,N,1
25/02/2020 07:33:53,entry,C,1
25/02/2020 07:34:42,entry,C,1
25/02/2020 07:37:47,entry,N,1
25/02/2020 07:37:58,entry,S,1
25/02/2020 07:38:14,entry,C,1
25/02/2020 07:38:31,entry,S,0
25/02/2020 07:39:24,exit,N,1
25/02/2020 07:40:02,entry,S,1
25/02/2020 07:41:55,entry,S,1
25/02/2020 07:42:16,entry,N,1
25/02/2020 07:44:03,entry,C,1
25/02/2020 07:44:59,exit,C,1
25/02/2020 07:45:25,entry,C,1
25/02/2020 07:46:06,entry,C,1
25/02/2020 07:46:11,entry,C,1
25/02/2020 07:46:37,exit,S,1
25/02/2020 07:47:43,entry,S,1
25/02/2020 07:47:56,entry,C,1
25/02/2020 07:48:36,entry,S,1
25/02/2020 07:50:45,entry,C,1
25/02/2020 07:50:54,entry,S,1
25/02/2020 07:51:32,entry,C,1
25/02/2020 07:52:56,exit,C,1
25/02/2020 07:54:06,entry,C,1
25/02/2020 07:54:30,entry,C,1
25/02/2020 07:54:45,entry,N,0
25/02/2020 07:54:46,entry,S,1
25/02/2020 07:54:51,entry,S,1
25/02/2020 07:54:56,entry,N,1
25/02/2020 07:55:03,exit,S,1
25/02/2020 07:58:47,entry,S,1
25/02/2020 07:58:57,entry,C,1
25/02/2020 07:59:52,entry,C,1
25/02/2020 08:00:24,entry,C,0
25/02/2020 08:00:40,entry,S,1
25/02/2020 08:00:41,entry,C,1
25/02/2020 08:02:29,entry,C,1
25/02/2020 08:03:12,entry,C,1
25/02/2020 08:06:01,entry,N,1
25/02/2020 08:07:17,exit,S,1
25/02/2020 08:07:28,entry,C,1
25/02/2020 08:08:28,entry,C,1
25/02/2020 08:08:58,exit,C,0
25/02/2020 08:09:17,entry,C,0
25/02/2020 08:09:55,entry,N,1
25/02/2020 08:09:58,entry,S,1
25/02/2020 08:10:18,exit,C,1
25/02/2020 08:10:29,entry,S,1
25/02/2020 08:11:02,exit,N,1
25/02/2020 08:11:40,entry,C,1
25/02/2020 08:11:44,entry,C,1
25/02/2020 08:12:45,exit,C,1
25/02/2020 08:13:07,entry,S,1
25/02/2020 08:13:38,exit,N,1
25/02/2020 08:14:11,exit,C,1
25/02/2020 08:15:14,entry,N,1
25/02/2020 08:15:17,entry,S,0
25/02/2020 08:16:28,entry,N,1
25/02/2020 08:16:35,entry,S,1
25/02/2020 08:16:48,exit,S,1
25/02/2020 08:17:22,entry,C,1
25/02/2020 08:17:31,entry,C,1
25/02/2020 08:17:34,entry,S,1
25/02/2020 08:18:12,exit,C,1
25/02/2020 08:18:45,entry,C,1
25/02/2020 08:18:47,entry,C,1
25/02/2020 08:22:46,exit,S,1
25/02/2020 08:23:07,exit,N,0
25/02/2020 08:24:46,exit,C,1
25/02/2020 08:25:59,entry,S,1
25/02/2020 08:26:21,entry,C,1
25/02/2020 08:26:47,entry,C,1
25/02/2020 08:28:14,entry,C,0
25/02/2020 08:28:15,exit,C,1
25/02/2020 08:28:45,entry,S,0
25/02/2020 08:28:58,entry,C,1
25/02/2020 08:29:03,entry,S,1
25/02/2020 08:29:37,entry,S,1
25/02/2020 08:30:28,entry,N,1
25/02/2020 08:30:30,entry,S,1
25/02/2020 08:31:59,entry,C,1
25/02/2020 08:32:34,entry,C,1
25/02/2020 08:33:19,entry,C,1
25/02/2020 08:33:48,entry,S,1
25/02/2020 08:33:54,exit,C,1
25/02/2020 08:34:09,entry,C,1
25/02/2020 08:34:21,entry,N,0
25/02/2020 08:34:27,exit,C,1
25/02/2020 08:35:21,exit,N,1
25/02/2020 08:37:06,entry,N,1
25/02/2020 08:38:31,entry,C,1
25/02/2020 08:39:58,entry,C,1
25/02/2020 08:41:11,entry,C,1
25/02/2020 08:41:49,exit,N,1
25/02/2020 08:45:28,entry,C,1
25/02/2020 08:46:01,entry,S,1
25/02/2020 08:46:12,entry,C,1
25/02/2020 08:50:02,exit,S,1
25/02/2020 08:50:36,entry,C,0
25/02/2020 08:50:46,entry,N,0
25/02/2020 08:51:29,entry,C,1
25/02/2020 08:51:41,entry,S,0
25/02/2020 08:52:26,entry,C,1
25/02/2020 08:53:27,exit,N,0
25/02/2020 08:55:05,entry,S,1
25/02/2020 08:55:51,entry,C,1
25/02/2020 08:57:29,exit,N,1
25/02/2020 08:59:08,entry,C,1
25/02/2020 09:01:12,entry,S,0
25/02/2020 09:01:32,entry,C,1
25/02/2020 09:01:44,exit,C,1
25/02/2020 09:02:24,entry,C,1
25/02/2020 09:04:08,exit,C,1
25/02/2020 09:05:03,entry,C,1
25/02/2020 09:05:56,entry,C,1
25/02/2020 09:06:37,entry,S,1
25/02/2020 09:06:46,entry,C,1
25/02/2020 09:06:46,exit,C,1
25/02/2020 09:08:33,exit,N,1
25/02/2020 09:10:33,entry,N,1
25/02/2020 09:11:19,entry,N,1
25/02/2020 09:11:21,entry,C,1
25/02/2020 09:11:28,entry,C,1
25/02/2020 09:12:22,entry,N,1
25/02/2020 09:13:01,exit,S,0
25/02/2020 09:13:40,entry,C,1
25/02/2020 09:13:51,entry,N,1
25/02/2020 09:15:34,exit,C,1
25/02/2020 09:15:58,entry,C,1
25/02/2020 09:16:33,entry,C,1
25/02/2020 09:17:15,entry,C,1
25/02/2020 09:18:01,entry,C,1
25/02/2020 09:18:14,entry,C,1
25/02/2020 09:18:19,entry,C,1
25/02/2020 09:19:58,entry,S,1
25/02/2020 09:23:03,entry,C,1
25/02/2020 09:25:19,entry,S,1
25/02/2020 09:25:41,exit,C,1
25/02/2020 09:25:43,entry,S,1
25/02/2020 09:26:35,entry,S,1
25/02/2020 09:26:45,exit,C,0
25/02/2020 09:27:33,entry,S,1
25/02/2020 09:30:57,entry,S,1
25/02/2020 09:31:09,exit,C,1
25/02/2020 09:32:07,entry,S,0
25/02/2020 09:33:22,exit,S,1
25/02/2020 09:33:24,entry,S,1
25/02/2020 09:33:25,entry,S,1
25/02/2020 09:33:30,exit,S,1
25/02/2020 09:33:40,exit,C,1
25/02/2020 09:35:40,entry,N,1
25/02/2020 09:35:58,entry,N,1
25/02/2020 09:37:00,entry,C,1
25/02/2020 09:38:22,entry,N,1
25/02/2020 09:38:41,entry,S,0
25/02/2020 09:39:13,entry,C,0
25/02/2020 09:42:26,entry,N,1
25/02/2020 09:42:26,exit,C,1
25/02/2020 09:42:33,exit,C,1
25/02/2020 09:43:04,exit,C,1
25/02/2020 09:44:10,entry,C,1
25/02/2020 09:44:15,entry,N,1
25/02/2020 09:46:07,exit,S,0
25/02/2020 09:46:23,exit,S,1
25/02/2020 09:49:44,entry,C,1
25/02/2020 09:50:06,entry,S,1
25/02/2020 09:50:58,entry,S,1
25/02/2020 09:52:58,entry,C,1
25/02/2020 09:54:48,entry,C,0
25/02/2020 09:54:58,exit,C,1
25/02/2020 09:55:08,entry,C,1
25/02/2020 09:55:52,entry,S,1
25/02/2020 09:56:06,entry,C,1
25/02/2020 09:56:39,entry,S,0
25/02/2020 09:56:44,entry,C,1
25/02/2020 09:57:24,exit,C,1
25/02/2020 09:57:58,exit,C,1
25/02/2020 09:57:60,entry,C,1
25/02/2020 10:00:39,exit,C,1
25/02/2020 10:01:46,exit,C,1
25/02/2020 10:01:56,entry,S,1
25/02/2020 10:02:08,entry,S,1
25/02/2020 10:02:09,exit,S,1
25/02/2020 10:04:08,entry,C,1
25/02/2020 10:04:29,exit,C,1
25/02/2020 10:05:37,entry,S,1
25/02/2020 10:05:45,exit,C,1
25/02/2020 10:06:17,entry,S,1
25/02/2020 10:07:12,entry,C,1
25/02/2020 10:08:24,entry,S,1
25/02/2020 10:10:20,entry,C,1
25/02/2020 10:10:52,exit,C,1
25/02/2020 10:12:20,entry,C,1
25/02/2020 10:12:59,exit,S,1
25/02/2020 10:13:28,exit,C,1
25/02/2020 10:14:29,exit,C,1
25/02/2020 10:15:47,exit,C,1
25/02/2020 10:18:51,entry,S,1
25/02/2020 10:19:15,exit,C,1
25/02/2020 10:19:58,exit,S,1
25/02/2020 10:21:14,entry,N,1
25/02/2020 10:22:29,exit,S,1
25/02/2020 10:22:53,exit,S,1
25/02/2020 10:23:35,exit,C,0
25/02/2020 10:24:51,exit,C,1
25/02/2020 10:24:59,entry,N,1
25/02/2020 10:26:12,exit,C,1
25/02/2020 10:27:11,entry,C,1
25/02/2020 10:28:12,exit,C,1
25/02/2020 10:28:16,exit,N,1
25/02/2020 10:29:21,entry,C,1
25/02/2020 10:29:32,entry,C,1
25/02/2020 10:30:16,entry,N,1
25/02/2020 10:34:41,exit,C,1
25/02/2020 10:34:48,entry,C,1
25/02/2020 10:35:45,entry,S,1
25/02/2020 10:36:50,entry,N,1
25/02/2020 10:37:39,entry,C,0
25/02/2020 10:38:36,entry,S,1
25/02/2020 10:40:28,entry,S,1
25/02/2020 10:40:51,entry,S,1
25/02/2020 10:42:12,entry,C,1
25/02/2020 10:42:15,entry,C,1
25/02/2020 10:44:19,entry,S,1
25/02/2020 10:44:23,entry,C,1
25/02/2020 10:44:47,exit,C,1
25/02/2020 10:48:02,exit,S,1
25/02/2020 10:48:59,exit,S,1
25/02/2020 10:50:15,entry,N,1
25/02/2020 10:50:45,exit,C,1
25/02/2020 10:50:57,entry,S,1
25/02/2020 10:51:33,exit,N,1
25/02/2020 10:52:27,exit,N,0
25/02/2020 10:54:14,entry,S,1
25/02/2020 10:56:38,exit,C,1
25/02/2020 10:56:55,entry,C,1
25/02/2020 10:57:29,entry,C,1
25/02/2020 10:58:13,exit,C,1
25/02/2020 11:02:50,entry,N,0
25/02/2020 11:03:02,entry,C,1
25/02/2020 11:03:47,entry,S,1
25/02/2020 11:06:08,exit,C,1
25/02/2020 11:06:19,exit,N,1
25/02/2020 11:06:42,entry,C,1
25/02/2020 11:07:46,entry,C,1
25/02/2020 11:11:53,exit,N,1
25/02/2020 11:12:23,entry,C,1
25/02/2020 11:12:31,exit,N,1
25/02/2020 11:12:37,entry,S,1
25/02/2020 11:14:40,entry,S,1
25/02/2020 11:17:45,exit,C,1
25/02/2020 11:17:48,entry,N,1
25/02/2020 11:17:50,exit,C,0
25/02/2020 11:19:31,exit,C,1
25/02/2020 11:19:41,exit,C,0
25/02/2020 11:20:17,exit,C,1
25/02/2020 11:21:24,exit,C,1
25/02/2020 11:22:53,exit,C,1
25/02/2020 11:24:44,exit,C,1
25/02/2020 11:27:03,entry,S,1
25/02/2020 11:28:03,exit,S,1
25/02/2020 11:30:50,entry,S,1
25/02/2020 11:31:11,entry,S,1
25/02/2020 11:31:24,exit,S,0
25/02/2020 11:32:58,exit,S,1
25/02/2020 11:33:44,exit,C,1
25/02/2020 11:33:50,entry,C,1
25/02/2020 11:33:57,entry,N,1
25/02/2020 11:37:58,entry,C,1
25/02/2020 11:38:39,entry,S,1
25/02/2020 11:39:40,exit,C,1
25/02/2020 11:42:46,exit,C,1
25/02/2020 11:43:47,entry,S,1
25/02/2020 11:44:28,exit,C,1
25/02/2020 11:44:54,exit,S,1
25/02/2020 11:47:03,exit,C,1
25/02/2020 11:48:31,entry,C,1
25/02/2020 11:48:46,entry,C,1
25/02/2020 11:49:12,exit,C,0
25/02/2020 11:49:18,entry,C,0
25/02/2020 11:49:28,entry,S,1
25/02/2020 11:49:29,exit,C,1
25/02/2020 11:49:36,exit,S,1
25/02/2020 11:50:44,entry,S,1
25/02/2020 11:50:51,exit,N,1
25/02/2020 11:52:43,exit,N,0
25/02/2020 11:52:54,entry,S,1
25/02/2020 11:53:10,entry,C,1
25/02/2020 11:53:11,exit,C,1
25/02/2020 11:53:24,entry,C,1
25/02/2020 11:55:28,entry,N,1
25/02/2020 11:55:42,entry,C,1
25/02/2020 11:56:28,exit,C,1
25/02/2020 11:57:16,entry,C,1
25/02/2020 11:57:26,entry,C,1
25/02/2020 11:58:14,exit,C,1
25/02/2020 11:59:41,entry,C,1
25/02/2020 11:59:49,exit,C,1
25/02/2020 12:01:30,exit,S,1
25/02/2020 12:02:07,exit,S,0
25/02/2020 12:02:19,exit,C,1
25/02/2020 12:03:03,exit,C,0
25/02/2020 12:03:07,entry,S,1
25/02/2020 12:03:47,exit,S,1
25/02/2020 12:04:53,exit,C,1
25/02/2020 12:07:01,entry,C,1
25/02/2020 12:08:12,exit,C,1
25/02/2020 12:08:22,exit,N,1
25/02/2020 12:09:32,exit,C,1
25/02/2020 12:11:31,entry,C,1
25/02/2020 12:12:12,entry,C,1
25/02/2020 12:12:15,exit,S,1
25/02/2020 12:13:34,exit,C,0
25/02/2020 12:13:42,entry,S,1
25/02/2020 12:15:03,entry,N,1
25/02/2020 12:15:13,entry,C,1
25/02/2020 12:15:58,entry,S,1
25/02/2020 12:16:19,entry,C,1
25/02/2020 12:19:17,entry,C,1
25/02/2020 12:19:47,entry,C,1
25/02/2020 12:22:29,exit,S,1
25/02/2020 12:23:60,entry,N,1
25/02/2020 12:24:06,entry,C,1
25/02/2020 12:26:25,exit,S,1
25/02/2020 12:28:09,exit,C,1
25/02/2020 12:28:59,entry,N,1
25/02/2020 12:29:01,entry,S,1
25/02/2020 12:29:59,exit,N,1
25/02/2020 12:30:02,entry,C,1
25/02/2020 12:30:45,exit,S,1
25/02/2020 12:30:48,entry,C,1
25/02/2020 12:32:46,exit,S,1
25/02/2020 12:33:53,exit,S,1
25/02/2020 12:35:35,entry,S,1
25/02/2020 12:37:10,exit,C,0
25/02/2020 12:38:30,exit,S,1
25/02/2020 12:38:41,entry,S,1
25/02/2020 12:38:56,entry,C,1
25/02/2020 12:43:19,entry,S,1
25/02/2020 12:44:14,exit,S,1
25/02/2020 12:44:17,entry,C,1
25/02/2020 12:45:01,entry,C,1
25/02/2020 12:47:03,entry,C,1
25/02/2020 12:47:58,exit,S,1
25/02/2020 12:48:48,exit,N,1
25/02/2020 12:50:51,entry,C,1
25/02/2020 12:51:26,entry,C,1
25/02/2020 12:52:03,exit,C,1
25/02/2020 12:53:19,entry,S,1
25/02/2020 12:54:04,entry,N,1
25/02/2020 12:54:24,entry,N,1
25/02/2020 12:55:35,exit,C,1
25/02/2020 12:55:58,exit,C,1
25/02/2020 12:57:50,exit,C,1
25/02/2020 12:58:41,exit,S,0
25/02/2020 12:59:56,exit,C,0
25/02/2020 13:00:31,entry,S,1
25/02/2020 13:01:50,entry,C,1
25/02/2020 13:01:57,exit,C,1
25/02/2020 13:02:58,exit,C,1
25/02/2020 13:03:23,exit,C,0
25/02/2020 13:03:55,exit,C,1
25/02/2020 13:04:20,entry,C,1
25/02/2020 13:05:08,exit,C,1
25/02/2020 13:05:12,exit,S,1
25/02/2020 13:05:25,entry,S,1
25/02/2020 13:06:15,exit,N,1
25/02/2020 13:07:27,entry,S,0
25/02/2020 13:08:03,exit,S,1
25/02/2020 13:08:45,exit,C,1
25/02/2020 13:09:11,entry,C,1
25/02/2020 13:12:51,entry,C,1
25/02/2020 13:12:54,entry,N,1
25/02/2020 13:13:29,exit,C,1
25/02/2020 13:15:47,exit,S,1
25/02/2020 13:15:51,exit,C,1
25/02/2020 13:15:58,exit,C,1
25/02/2020 13:16:10,exit,C,1
25/02/2020 13:16:38,entry,C,1
25/02/2020 13:18:21,exit,S,1
25/02/2020 13:19:04,exit,C,0
25/02/2020 13:20:23,exit,S,1
25/02/2020 13:22:01,exit,S,1
25/02/2020 13:23:13,exit,C,1
25/02/2020 13:24:21,exit,N,1
25/02/2020 13:25:45,exit,C,1
25/02/2020 13:25:57,exit,C,1
25/02/2020 13:26:03,entry,N,1
25/02/2020 13:26:06,exit,C,1
25/02/2020 13:26:24,entry,C,1
25/02/2020 13:26:39,exit,S,1
25/02/2020 13:28:08,exit,C,1
25/02/2020 13:29:46,exit,N,1
25/02/2020 13:29:58,entry,C,1
25/02/2020 13:33:29,entry,S,1
25/02/2020 13:34:03,entry,C,1
25/02/2020 13:34:26,entry,C,1
25/02/2020 13:34:32,entry,S,1
25/02/2020 13:35:20,exit,S,0
25/02/2020 13:35:57,entry,N,1
25/02/2020 13:36:31,entry,C,1
25/02/2020 13:37:07,exit,S,1
25/02/2020 13:37:36,entry,C,1
25/02/2020 13:38:51,entry,C,1
25/02/2020 13:38:60,entry,S,1
25/02/2020 13:39:05,entry,C,1
25/02/2020 13:39:53,entry,S,0
25/02/2020 13:40:17,entry,N,0
25/02/2020 13:41:41,exit,S,1
25/02/2020 13:44:10,entry,C,1
25/02/2020 13:44:20,exit,C,1
25/02/2020 13:46:02,exit,N,1
25/02/2020 13:47:17,exit,C,1
25/02/2020 13:47:22,exit,C,1
25/02/2020 13:47:60,exit,S,1
25/02/2020 13:48:39,exit,N,1
25/02/2020 13:49:12,exit,N,1
25/02/2020 13:49:21,entry,S,1
25/02/2020 13:49:35,entry,C,1
25/02/2020 13:52:35,exit,N,1
25/02/2020 13:52:50,exit,S,1
25/02/2020 13:56:09,exit,C,1
25/02/2020 13:56:10,entry,S,1
25/02/2020 13:57:45,entry,S,1
25/02/2020 13:58:03,exit,C,1
25/02/2020 13:59:43,exit,C,1
25/02/2020 14:00:18,entry,C,1
25/02/2020 14:01:56,exit,C,1
25/02/2020 14:04:05,entry,S,1
25/02/2020 14:06:60,exit,N,1
25/02/2020 14:07:37,exit,C,0
25/02/2020 14:09:24,entry,N,1
25/02/2020 14:11:08,entry,C,1
25/02/2020 14:12:08,exit,N,1
25/02/2020 14:12:59,exit,C,1
25/02/2020 14:14:01,entry,C,1
25/02/2020 14:17:49,entry,N,1
25/02/2020 14:18:23,exit,S,1
25/02/2020 14:19:08,entry,C,1
25/02/2020 14:21:32,exit,N,1
25/02/2020 14:22:38,entry,N,1
25/02/2020 14:23:35,exit,C,0
25/02/2020 14:25:16,exit,S,1
25/02/2020 14:26:58,exit,S,1
25/02/2020 14:27:24,entry,S,1
25/02/2020 14:29:54,entry,C,1
25/02/2020 14:33:44,exit,C,1
25/02/2020 14:34:40,exit,S,1
25/02/2020 14:36:19,entry,S,1
25/02/2020 14:36:21,entry,C,1
25/02/2020 14:40:31,exit,C,1
25/02/2020 14:45:14,entry,S,1
25/02/2020 14:49:14,exit,S,1
25/02/2020 14:49:40,exit,C,1
25/02/2020 14:53:33,entry,C,1
25/02/2020 14:57:03,entry,C,1
25/02/2020 14:59:16,exit,C,1
25/02/2020 14:59:17,exit,S,1
25/02/2020 15:01:36,exit,C,1
25/02/2020 15:02:54,entry,S,1
25/02/2020 15:03:22,exit,S,1
25/02/2020 15:03:44,exit,C,1
25/02/2020 15:04:25,entry,C,1
25/02/2020 15:04:38,exit,S,1
25/02/2020 15:04:39,exit,N,1
25/02/2020 15:06:13,entry,S,1
25/02/2020 15:07:11,exit,C,1
25/02/2020 15:09:04,exit,C,1
25/02/2020 15:12:11,entry,S,1
25/02/2020 15:12:48,exit,C,1
25/02/2020 15:15:20,exit,S,1
25/02/2020 15:15:57,entry,C,1
25/02/2020 15:16:24,entry,C,1
25/02/2020 15:16:33,exit,C,1
25/02/2020 15:18:00,exit,C,1
25/02/2020 15:18:39,exit,S,1
25/02/2020 15:21:39,exit,S,1
